Stock,LTP,CronTime,CALLS_Chart,CALLS_OI,CALLS_Chng in OI,CALLS_Volume,CALLS_IV,CALLS_LTP,CALLS_Net Chng,CALLS_Bid Qty,CALLS_Bid Price,CALLS_Ask Price,CALLS_Ask Qty,Strike Price,PUTS_Bid Qty,PUTS_Bid Price,PUTS_Ask Price,PUTS_Ask Qty,PUTS_Net Chng,PUTS_LTP,PUTS_IV,PUTS_Volume,PUTS_Chng in OI,PUTS_OI,PUTS_Chart,time_stamp
PHOENIXLTD,1605.35,11-Mar-2025 11:00:46,0,0.0,0.0,0,0.0,0.0,0.0,1050,296.55,318.15,2450,1300.0,350,2.15,2.8,1400,-1.75,2.8,58.08,12,2,30.0,0,11-Mar-2025 11:00:46
PHOENIXLTD,1605.35,11-Mar-2025 11:00:46,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1350.0,350,3.65,4.45,350,-3.25,4.65,55.81,6,1,27.0,0,11-Mar-2025 11:00:46
PHOENIXLTD,1605.35,11-Mar-2025 11:00:46,0,0.0,0.0,0,0.0,0.0,0.0,350,206.8,222.8,350,1400.0,700,6.65,7.1,350,-6.6,7.15,52.24,7,0,48.0,0,11-Mar-2025 11:00:46
PHOENIXLTD,1605.35,11-Mar-2025 11:00:46,0,5.0,0.0,0,0.0,0.0,0.0,350,164.5,176.75,350,1450.0,350,11.5,12.1,700,-7.15,11.35,50.34,27,1,37.0,0,11-Mar-2025 11:00:46
PHOENIXLTD,1605.35,11-Mar-2025 11:00:46,0,22.0,0.0,5,0.0,113.35,17.299999999999997,700,129.05,135.95,700,1500.0,350,20.35,21.4,350,-17.1,21.0,50.41,31,-3,57.0,0,11-Mar-2025 11:00:46
PHOENIXLTD,1605.35,11-Mar-2025 11:00:46,0,42.0,-18.0,56,36.84,85.5,23.950000000000003,350,92.75,96.7,350,1550.0,350,33.65,34.9,350,-22.450000000000003,35.05,49.67,52,7,44.0,0,11-Mar-2025 11:00:46
PHOENIXLTD,1605.35,11-Mar-2025 11:00:46,0,170.0,-53.0,488,41.31,64.1,24.099999999999994,350,64.05,64.95,350,1600.0,350,53.7,55.0,350,-30.6,55.15,47.37,114,-8,95.0,0,11-Mar-2025 11:00:46
PHOENIXLTD,1605.35,11-Mar-2025 11:00:46,0,129.0,27.0,489,41.87,42.0,17.7,350,41.5,42.0,350,1650.0,350,78.25,83.75,350,-22.400000000000006,93.6,55.2,8,-3,14.0,0,11-Mar-2025 11:00:46
PHOENIXLTD,1605.35,11-Mar-2025 11:00:46,0,192.0,15.0,409,42.7,26.15,11.649999999999999,700,25.55,26.2,350,1700.0,1400,109.9,117.3,350,0.0,0.0,0.0,0,0,5.0,0,11-Mar-2025 11:00:46
PHOENIXLTD,1605.35,11-Mar-2025 11:00:46,0,79.0,12.0,111,42.99,15.0,6.5,1750,14.7,15.45,350,1750.0,350,147.5,163.8,350,0.0,0.0,0.0,0,0,0.0,0,11-Mar-2025 11:00:46
